                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
 77  10.28858  17.30279   0.14099
 78  10.31002  17.38973   0.14094
 79  10.54791  18.36844   0.14426
 80  10.58906  18.54038   0.14565
 81  10.98788  20.24772   0.17363
 82  11.09193  20.70527   0.18529
 83  11.17064  21.05478   0.19526
 84  11.39830  22.08176   0.22924
 85  11.44892  22.31335   0.23777
 86  11.54903  22.77491   0.25560
 87  11.55858  22.81921   0.25737
 88  11.57085  22.87617   0.25966
 89  11.77129  23.81630   0.29952
 90  11.88184  24.34279   0.32343
 91  11.90315  24.44496   0.32819
 92  12.14254  25.60686   0.38485
 93  12.82237  29.05146   0.57523
 94  12.82237  29.05146   0.57523
 95  12.95753  29.76186   0.61795
 96  13.06345  30.32448   0.65251
 97  13.14900  30.78273   0.68111
 98  13.24211  31.28530   0.71293



  6407/7A-1                               

 WELL #  8 WITH  12 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.30754   0.78237
  2   0.16937   1.58071   0.57124
  3   0.24703   1.70701   0.48818
  4   0.47500   2.08158   0.30796
  5   0.59250   2.27686   0.26276
  6   0.64359   2.36225   0.25448
  7   0.99086   2.95022   0.30457
  8   1.03722   3.02971   0.31483
  9   1.17103   3.26047   0.33942
 10   1.54043   3.90770   0.34841
 11   1.81590   4.40009   0.30384
 12   1.86400   4.48692   0.29486
 13   1.90233   4.55630   0.28831
 14   2.03944   4.80577   0.27571
 15   2.24244   5.17892   0.32010
 16   2.55776   5.76749   0.57100
 17   2.60213   5.85119   0.62048
 18   3.16737   6.93628   1.47338
 19   3.44045   7.47304   2.01663
 20   3.78837   8.16877   2.82525
 21   3.82821   8.24929   2.92608
 22   4.08104   8.76429   3.60506
 23   4.08496   8.77232   3.61611
 24   4.10285   8.80904   3.66678
 25   4.24167   9.09512   4.07146
 26   4.50048   9.63412   4.88004
 27   4.50338   9.64021   4.88950
 28   4.57450   9.78963   5.12423
 29   4.58811   9.81828   5.16974
 30   4.60148   9.84644   5.21464
 31   4.65143   9.95187   5.38410
 32   4.71123  10.07844   5.59039
 33   4.71445  10.08526   5.60160
 34   4.87082  10.41815   6.15931
 35   5.05288  10.80909   6.84090
 36   5.26717  11.27391   7.68762
 37   5.36883  11.49617   8.10611
 38   5.39580  11.55533   8.21895
 39   5.59150  11.98696   9.06048
 40   5.65588  12.12988   9.34610
 41   5.73868  12.31435   9.71980
 42   5.87555  12.62093  10.35322
 43   5.89710  12.66938  10.45474
 44   6.25026  13.47078  12.18759
 45   6.38355  13.77679  12.87546
 46   6.48692  14.01545  13.42173
 47   6.60633  14.29262  14.06667
 48   6.64678  14.38684  14.28849
 49   6.67666  14.45657  14.45345
 50   6.73903  14.60245  14.80085
 51   6.73929  14.60306  14.80229
 52   7.10983  15.47843  16.94981
 53   7.15819  15.59379  17.24067
 54   7.17387  15.63124  17.33549
 55   7.25337  15.82158  17.82026
 56   7.25798  15.83263  17.84856
 57   7.39042  16.15133  18.67147
 58   7.39478  16.16185  18.69886
 59   7.80695  17.16613  21.37881
 60   7.84160  17.25140  21.61218
 61   8.00222  17.64840  22.71038
 62   8.33590  18.48223  25.07802
 63   8.45352  18.77904  25.94028
 64   8.48349  18.85492  26.16233
 65   8.59766  19.14486  27.01672
 66   8.86263  19.82326  29.05200
 67   9.00798  20.19868  30.19966
 68   9.04509  20.29490  30.49621
 69   9.06441  20.34505  30.65117
 70   9.09018  20.41200  30.85843
 71   9.13067  20.51735  31.18551
 72   9.18255  20.65262  31.60716
 73   9.30585  20.97526  32.62046
 74   9.66165  21.91562  35.63352
 75   9.97524  22.75590  38.39864
 76  10.06497  22.99834  39.20880
 77  10.28858  23.60629  41.26413
 78  10.31002  23.66488  41.46401
 79  10.54791  24.31825  43.71331
 80  10.58906  24.43188  44.10833
 81  10.98788  25.54297  48.02902
 82  11.09193  25.83570  49.07916
 83  11.17064  26.05796  49.88117
 84  11.39830  26.70457  52.23709
 85  11.44892  26.84910  52.76823
 86  11.54903  27.13579  53.82663
 87  11.55858  27.16321  53.92821
 88  11.57085  27.19845  54.05879
 89  11.77129  27.77623  56.21391
 90  11.88184  28.09679  57.42049
 91  11.90315  28.15875  57.65460
 92  12.14254  28.85805  60.31645
 93  12.82237  30.87820  68.20198
 94  12.82237  30.87820  68.20198
 95  12.95753  31.28588  69.82727
 96  13.06345  31.60676  71.11424
 97  13.14900  31.86683  72.16232
 98  13.24211  32.15079  73.31162



  Shell (UK) 9/23-1                       

 WELL #  9 WITH  46 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.05210   0.53478
  2   0.16937   0.22896   0.51006
  3   0.24703   0.31258   0.49897
  4   0.47500   0.56723   0.46734
  5   0.59250   0.70382   0.45157
  6   0.64359   0.76435   0.44483
  7   0.99086   1.19401   0.40088
  8   1.03722   1.25377   0.39526
  9   1.17103   1.42944   0.37939
 10   1.54043   1.93888   0.33827
 11   1.81590   2.34220   0.31026
 12   1.86400   2.41467   0.30561
 13   1.90233   2.47286   0.30195
 14   2.03944   2.68418   0.28926
 15   2.24244   3.00615   0.27159
 16   2.55776   3.52779   0.24686
 17   2.60213   3.60330   0.24365
 18   3.16737   4.61059   0.20883
 19   3.44045   5.12738   0.19604
 20   3.78837   5.81429   0.18345
 21   3.82821   5.89498   0.18226
 22   4.08104   6.41682   0.17583
 23   4.08496   6.42504   0.17575
 24   4.10285   6.46262   0.17536
 25   4.24167   6.75710   0.17269
 26   4.50048   7.31968   0.16895
 27   4.50338   7.32609   0.16892
 28   4.57450   7.48383   0.16815
 29   4.58811   7.51416   0.16802
 30   4.60148   7.54400   0.16789
 31   4.65143   7.65595   0.16743
 32   4.71123   7.79082   0.16694
 33   4.71445   7.79811   0.16692
 34   4.87082   8.15539   0.16592
 35   5.05288   8.57947   0.16517
 36   5.26717   9.08983   0.16472
 37   5.36883   9.33618   0.16461
 38   5.39580   9.40199   0.16459
 39   5.59150   9.88526   0.16453
 40   5.65588  10.04646   0.16453
 41   5.73868  10.25538   0.16453
 42   5.87555  10.60468   0.16451
 43   5.89710  10.66012   0.16451
 44   6.25026  11.58625   0.16417
 45   6.38355  11.94432   0.16387
 46   6.48692  12.22524   0.16355
 47   6.60633  12.55327   0.16307
 48   6.64678  12.66523   0.16288
 49   6.67666  12.74821   0.16273
 50   6.73903  12.92221   0.16240
 51   6.73929  12.92293   0.16240
 52   7.10983  13.97769   0.15960
 53   7.15819  14.11802   0.15913
 54   7.17387  14.16365   0.15897
 55   7.25337  14.39601   0.15812
 56   7.25798  14.40953   0.15807
 57   7.39042  14.80050   0.15649
 58   7.39478  14.81345   0.15644
 59   7.80695  16.06017   0.15021
 60   7.84160  16.16701   0.14960
 61   8.00222  16.66644   0.14658
 62   8.33590  17.72572   0.13942
 63   8.45352  18.10609   0.13664
 64   8.48349  18.20360   0.13591
 65   8.59766  18.57722   0.13307
 66   8.86263  19.45752   0.12615
 67   9.00798  19.94830   0.12224
 68   9.04509  20.07449   0.12123
 69   9.06441  20.14034   0.12071
 70   9.09018  20.22830   0.12001
 71   9.13067  20.36687   0.11891
 72   9.18255  20.54508   0.11751
 73   9.30585  20.97143   0.11422
 74   9.66165  22.22420   0.10553
 75   9.97524  23.35598   0.09995
 76  10.06497  23.68461   0.09894
 77  10.28858  24.51274   0.09791
 78  10.31002  24.59286   0.09794
 79  10.54791  25.48971   0.09996
 80  10.58906  25.64634   0.10065
 81  10.98788  27.18769   0.11269
 82  11.09193  27.59670   0.11741
 83  11.17064  27.90803   0.12139
 84  11.39830  28.81763   0.13479
 85  11.44892  29.02172   0.13813
 86  11.54903  29.42736   0.14509
 87  11.55858  29.46622   0.14577
 88  11.57085  29.51615   0.14666
 89  11.77129  30.33741   0.16212
 90  11.88184  30.79489   0.17135
 91  11.90315  30.88347   0.17318
 92  12.14254  31.88651   0.19491
 93  12.82237  34.81734   0.26674
 94  12.82237  34.81734   0.26674
 95  12.95753  35.41456   0.28262
 96  13.06345  35.88593   0.29541
 97  13.14900  36.26883   0.30595
 98  13.24211  36.68772   0.31765



  Mobil (UK) 9/13-1                       

 WELL # 10 WITH  22 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   4.24281   2.15337
  2   0.16937   4.04781   2.06747
  3   0.24703   3.96119   2.02866
  4   0.47500   3.71702   1.91680
  5   0.59250   3.59706   1.86036
  6   0.64359   3.54615   1.83608
  7   0.99086   3.22018   1.67517
  8   1.03722   3.17931   1.65423
  9   1.17103   3.06485   1.59454
 10   1.54043   2.77587   1.43539
 11   1.81590   2.58614   1.32213
 12   1.86400   2.55527   1.30283
 13   1.90233   2.53115   1.28755
 14   2.03944   2.44837   1.23365
 15   2.24244   2.33583   1.15599
 16   2.55776   2.18474   1.04049
 17   2.60213   2.16579   1.02474
 18   3.16737   1.97447   0.83531
 19   3.44045   1.91527   0.75139
 20   3.78837   1.87120   0.65195
 21   3.82821   1.86840   0.64112
 22   4.08104   1.86134   0.57511
 23   4.08496   1.86138   0.57412
 24   4.10285   1.86160   0.56964
 25   4.24167   1.86650   0.53570
 26   4.50048   1.89056   0.47657
 27   4.50338   1.89094   0.47594
 28   4.57450   1.90102   0.46069
 29   4.58811   1.90312   0.45782
 30   4.60148   1.90523   0.45502
 31   4.65143   1.91358   0.44468
 32   4.71123   1.92452   0.43261
 33   4.71445   1.92514   0.43197
 34   4.87082   1.95882   0.40197
 35   5.05288   2.00697   0.36997
 36   5.26717   2.07597   0.33658
 37   5.36883   2.11337   0.32244
 38   5.39580   2.12380   0.31887
 39   5.59150   2.20576   0.29544
 40   5.65588   2.23516   0.28867
 41   5.73868   2.27474   0.28067
 42   5.87555   2.34452   0.26917
 43   5.89710   2.35600   0.26755
 44   6.25026   2.56339   0.24830
 45   6.38355   2.65107   0.24434
 46   6.48692   2.72262   0.24236
 47   6.60633   2.80914   0.24112
 48   6.64678   2.83938   0.24093
 49   6.67666   2.86203   0.24086
 50   6.73903   2.91014   0.24090
 51   6.73929   2.91034   0.24090
 52   7.10983   3.21945   0.24494
 53   7.15819   3.26274   0.24581
 54   7.17387   3.27692   0.24610
 55   7.25337   3.34991   0.24766
 56   7.25798   3.35420   0.24775
 57   7.39042   3.48005   0.25053
 58   7.39478   3.48428   0.25062
 59   7.80695   3.90904   0.25923
 60   7.84160   3.94700   0.25988
 61   8.00222   4.12749   0.26257
 62   8.33590   4.52641   0.26618
 63   8.45352   4.67472   0.26668
 64   8.48349   4.71316   0.26674
 65   8.59766   4.86196   0.26667
 66   8.86263   5.22188   0.26474
 67   9.00798   5.42798   0.26257
 68   9.04509   5.48158   0.26189
 69   9.06441   5.50965   0.26152
 70   9.09018   5.54725   0.26100
 71   9.13067   5.60671   0.26012
 72   9.18255   5.68361   0.25891
 73   9.30585   5.86950   0.25563
 74   9.66165   6.43065   0.24293
 75   9.97524   6.95568   0.22806
 76  10.06497   7.11118   0.22325
 77  10.28858   7.50881   0.21041
 78  10.31002   7.54771   0.20912
 79  10.54791   7.98817   0.19455
 80  10.58906   8.06601   0.19200
 81  10.98788   8.84607   0.16895
 82  11.09193   9.05716   0.16407
 83  11.17064   9.21895   0.16092
 84  11.39830   9.69700   0.15545
 85  11.44892   9.80533   0.15514
 86  11.54903  10.02178   0.15568
 87  11.55858  10.04259   0.15581
 88  11.57085  10.06936   0.15601
 89  11.77129  10.51274   0.16290
 90  11.88184  10.76227   0.16976
 91  11.90315  10.81080   0.17134
 92  12.14254  11.36479   0.19436
 93  12.82237  13.02875   0.30346
 94  12.82237  13.02875   0.30346
 95  12.95753  13.37556   0.33112
 96  13.06345  13.65104   0.35393
 97  13.14900  13.87594   0.37304
 98  13.24211  14.12310   0.39451



  Mobil (UK) 9/13-3A                      

 WELL # 11 WITH  31 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.77623   0.85721
  2   0.16937   1.74076   0.81921
  3   0.24703   1.72713   0.80211
  4   0.47500   1.69667   0.75310
  5   0.59250   1.68654   0.72853
  6   0.64359   1.68332   0.71800
  7   0.99086   1.68040   0.64879
  8   1.03722   1.68252   0.63988
  9   1.17103   1.69193   0.61456
 10   1.54043   1.74342   0.54805
 11   1.81590   1.80619   0.50174
 12   1.86400   1.81929   0.49394
 13   1.90233   1.83018   0.48780
 14   2.03944   1.87244   0.46628
 15   2.24244   1.94448   0.43579
 16   2.55776   2.07881   0.39174
 17   2.60213   2.09990   0.38587
 18   3.16737   2.41588   0.31869
 19   3.44045   2.59994   0.29146
 20   3.78837   2.86410   0.26196
 21   3.82821   2.89647   0.25896
 22   4.08104   3.11204   0.24174
 23   4.08496   3.11552   0.24150
 24   4.10285   3.13146   0.24041
 25   4.24167   3.25811   0.23243
 26   4.50048   3.50836   0.21999
 27   4.50338   3.51127   0.21987
 28   4.57450   3.58332   0.21699
 29   4.58811   3.59726   0.21647
 30   4.60148   3.61100   0.21596
 31   4.65143   3.66280   0.21413
 32   4.71123   3.72571   0.21208
 33   4.71445   3.72913   0.21198
 34   4.87082   3.89842   0.20732
 35   5.05288   4.10397   0.20304
 36   5.26717   4.35758   0.19940
 37   5.36883   4.48229   0.19812
 38   5.39580   4.51586   0.19783
 39   5.59150   4.76536   0.19616
 40   5.65588   4.84975   0.19577
 41   5.73868   4.95994   0.19537
 42   5.87555   5.14622   0.19490
 43   5.89710   5.17602   0.19484
 44   6.25026   5.68252   0.19440
 45   6.38355   5.88257   0.19433
 46   6.48692   6.04108   0.19426
 47   6.60633   6.22784   0.19414
 48   6.64678   6.29199   0.19409
 49   6.67666   6.33966   0.19404
 50   6.73903   6.43998   0.19393
 51   6.73929   6.44039   0.19393
 52   7.10983   7.05834   0.19256
 53   7.15819   7.14177   0.19228
 54   7.17387   7.16895   0.19218
 55   7.25337   7.30784   0.19164
 56   7.25798   7.31595   0.19161
 57   7.39042   7.55135   0.19052
 58   7.39478   7.55918   0.19048
 59   7.80695   8.32305   0.18550
 60   7.84160   8.38939   0.18496
 61   8.00222   8.70121   0.18224
 62   8.33590   9.37166   0.17531
 63   8.45352   9.61526   0.17246
 64   8.48349   9.67795   0.17171
 65   8.59766   9.91899   0.16871
 66   8.86263  10.49216   0.16113
 67   9.00798  10.81478   0.15666
 68   9.04509  10.89807   0.15549
 69   9.06441  10.94159   0.15488
 70   9.09018  10.99978   0.15406
 71   9.13067  11.09159   0.15276
 72   9.18255  11.20990   0.15108
 73   9.30585  11.49402   0.14707
 74   9.66165  12.33729   0.13569
 75   9.97524  13.10930   0.12710
 76  10.06497  13.33519   0.12515
 77  10.28858  13.90766   0.12175
 78  10.31002  13.96329   0.12155
 79  10.54791  14.58880   0.12131
 80  10.58906  14.69856   0.12166
 81  10.98788  15.78660   0.13191
 82  11.09193  16.07762   0.13672
 83  11.17064  16.29977   0.14094
 84  11.39830  16.95184   0.15584
 85  11.44892  17.09875   0.15967
 86  11.54903  17.39137   0.16777
 87  11.55858  17.41945   0.16857
 88  11.57085  17.45554   0.16962
 89  11.77129  18.05090   0.18807
 90  11.88184  18.38398   0.19928
 91  11.90315  18.44859   0.20151
 92  12.14254  19.18276   0.22832
 93  12.82237  21.35345   0.31899
 94  12.82237  21.35345   0.31899
 95  12.95753  21.80014   0.33929
 96  13.06345  22.15368   0.35568
 97  13.14900  22.44150   0.36923
 98  13.24211  22.75701   0.38428



  BP (UK) 15/20-2                         

 WELL # 12 WITH  39 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.95428   0.60570
  2   0.16937   1.04089   0.57557
  3   0.24703   1.08325   0.56206
  4   0.47500   1.21726   0.52352
  5   0.59250   1.29194   0.50432
  6   0.64359   1.32561   0.49611
  7   0.99086   1.57360   0.44265
  8   1.03722   1.60923   0.43582
  9   1.17103   1.71541   0.41653
 10   1.54043   2.03426   0.36657
 11   1.81590   2.29662   0.33258
 12   1.86400   2.34459   0.32694
 13   1.90233   2.38327   0.32251
 14   2.03944   2.52496   0.30714
 15   2.24244   2.74431   0.28576
 16   2.55776   3.10763   0.25593
 17   2.60213   3.16097   0.25207
 18   3.16737   3.88809   0.21056
 19   3.44045   4.27105   0.19565
 20   3.78837   4.78889   0.18137
 21   3.82821   4.85033   0.18006
 22   4.08104   5.25045   0.17313
 23   4.08496   5.25678   0.17304
 24   4.10285   5.28579   0.17264
 25   4.24167   5.51384   0.16989
 26   4.50048   5.95326   0.16627
 27   4.50338   5.95829   0.16624
 28   4.57450   6.08234   0.16555
 29   4.58811   6.10623   0.16543
 30   4.60148   6.12975   0.16532
 31   4.65143   6.21809   0.16493
 32   4.71123   6.32476   0.16452
 33   4.71445   6.33053   0.16450
 34   4.87082   6.61427   0.16374
 35   5.05288   6.95314   0.16326
 36   5.26717   7.36377   0.16307
 37   5.36883   7.56301   0.16306
 38   5.39580   7.61636   0.16306
 39   5.59150   8.00941   0.16308
 40   5.65588   8.14105   0.16308
 41   5.73868   8.31202   0.16306
 42   5.87555   8.59880   0.16295
 43   5.89710   8.64442   0.16292
 44   6.25026   9.41047   0.16196
 45   6.38355   9.70856   0.16129
 46   6.48692   9.94313   0.16064
 47   6.60633  10.21778   0.15973
 48   6.64678  10.31170   0.15938
 49   6.67666  10.38138   0.15911
 50   6.73903  10.52763   0.15851
 51   6.73929  10.52823   0.15850
 52   7.10983  11.41924   0.15389
 53   7.15819  11.53833   0.15316
 54   7.17387  11.57708   0.15292
 55   7.25337  11.77461   0.15163
 56   7.25798  11.78611   0.15155
 57   7.39042  12.11925   0.14923
 58   7.39478  12.13029   0.14915
 59   7.80695  13.19856   0.14063
 60   7.84160  13.29051   0.13984
 61   8.00222  13.72108   0.13607
 62   8.33590  14.63841   0.12796
 63   8.45352  14.96909   0.12514
 64   8.48349  15.05398   0.12444
 65   8.59766  15.37959   0.12183
 66   8.86263  16.14915   0.11656
 67   9.00798  16.57957   0.11438
 68   9.04509  16.69040   0.11393
 69   9.06441  16.74825   0.11372
 70   9.09018  16.82557   0.11345
 71   9.13067  16.94742   0.11309
 72   9.18255  17.10424   0.11273
 73   9.30585  17.47990   0.11236
 74   9.66165  18.58752   0.11597
 75   9.97524  19.59277   0.12588
 76  10.06497  19.88544   0.12994
 77  10.28858  20.62441   0.14236
 78  10.31002  20.69601   0.14372
 79  10.54791  21.49881   0.16064
 80  10.58906  21.63924   0.16390
 81  10.98788  23.02482   0.20000
 82  11.09193  23.39353   0.21067
 83  11.17064  23.67448   0.21906
 84  11.39830  24.49666   0.24478
 85  11.44892  24.68140   0.25078
 86  11.54903  25.04889   0.26294
 87  11.55858  25.08411   0.26412
 88  11.57085  25.12938   0.26564
 89  11.77129  25.87470   0.29128
 90  11.88184  26.29053   0.30604
 91  11.90315  26.37109   0.30893
 92  12.14254  27.28456   0.34252
 93  12.82237  29.96516   0.44813
 94  12.82237  29.96516   0.44813
 95  12.95753  30.51336   0.47086
