                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 96  95.00000  15.95984   2.85848
 97  96.00000  15.80697   2.95011
 98  97.00000  15.64751   3.04312



  Saga 34/7-2                             

 WELL # 24 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.49087   0.49414
  2   1.00000   0.02841   0.45102
  3   2.00000   0.54091   0.40972
  4   3.00000   1.04662   0.37033
  5   4.00000   1.54555   0.33298
  6   5.00000   2.03771   0.29784
  7   6.00000   2.52308   0.26513
  8   7.00000   3.00166   0.23518
  9   8.00000   3.47347   0.20841
 10   9.00000   3.93850   0.18539
 11  10.00000   4.39674   0.16677
 12  11.00000   4.84820   0.15327
 13  12.00000   5.29288   0.14540
 14  13.00000   5.73078   0.14319
 15  14.00000   6.16190   0.14609
 16  15.00000   6.58624   0.15306
 17  16.00000   7.00379   0.16292
 18  17.00000   7.41456   0.17461
 19  18.00000   7.81855   0.18728
 20  19.00000   8.21576   0.20030
 21  20.00000   8.60619   0.21322
 22  21.00000   8.98984   0.22572
 23  22.00000   9.36670   0.23759
 24  23.00000   9.73679   0.24865
 25  24.00000  10.10009   0.25879
 26  25.00000  10.45661   0.26793
 27  26.00000  10.80635   0.27601
 28  27.00000  11.14930   0.28298
 29  28.00000  11.48548   0.28882
 30  29.00000  11.81487   0.29352
 31  30.00000  12.13748   0.29705
 32  31.00000  12.45331   0.29944
 33  32.00000  12.76236   0.30067
 34  33.00000  13.06463   0.30077
 35  34.00000  13.36012   0.29977
 36  35.00000  13.64882   0.29770
 37  36.00000  13.93074   0.29460
 38  37.00000  14.20589   0.29053
 39  38.00000  14.47425   0.28556
 40  39.00000  14.73582   0.27979
 41  40.00000  14.99062   0.27332
 42  41.00000  15.23863   0.26631
 43  42.00000  15.47987   0.25893
 44  43.00000  15.71432   0.25140
 45  44.00000  15.94199   0.24401
 46  45.00000  16.16288   0.23709
 47  46.00000  16.37699   0.23104
 48  47.00000  16.58431   0.22634
 49  48.00000  16.78485   0.22349
 50  49.00000  16.97862   0.22304
 51  50.00000  17.16560   0.22547
 52  51.00000  17.34580   0.23121
 53  52.00000  17.51921   0.24051
 54  53.00000  17.68585   0.25349
 55  54.00000  17.84570   0.27012
 56  55.00000  17.99878   0.29026
 57  56.00000  18.14507   0.31369
 58  57.00000  18.28458   0.34020
 59  58.00000  18.41730   0.36955
 60  59.00000  18.54325   0.40153
 61  60.00000  18.66242   0.43597
 62  61.00000  18.77480   0.47269
 63  62.00000  18.88040   0.51158
 64  63.00000  18.97922   0.55252
 65  64.00000  19.07126   0.59543
 66  65.00000  19.15652   0.64022
 67  66.00000  19.23499   0.68683
 68  67.00000  19.30669   0.73522
 69  68.00000  19.37160   0.78535
 70  69.00000  19.42973   0.83716
 71  70.00000  19.48108   0.89064
 72  71.00000  19.52565   0.94576
 73  72.00000  19.56343   1.00250
 74  73.00000  19.59444   1.06083
 75  74.00000  19.61866   1.12075
 76  75.00000  19.63610   1.18223
 77  76.00000  19.64676   1.24527
 78  77.00000  19.65064   1.30986
 79  78.00000  19.64773   1.37599
 80  79.00000  19.63805   1.44365
 81  80.00000  19.62158   1.51283
 82  81.00000  19.59833   1.58353
 83  82.00000  19.56830   1.65574
 84  83.00000  19.53149   1.72945
 85  84.00000  19.48790   1.80467
 86  85.00000  19.43752   1.88139
 87  86.00000  19.38037   1.95961
 88  87.00000  19.31643   2.03931
 89  88.00000  19.24571   2.12051
 90  89.00000  19.16821   2.20319
 91  90.00000  19.08393   2.28736
 92  91.00000  18.99286   2.37301
 93  92.00000  18.89502   2.46015
 94  93.00000  18.79039   2.54876
 95  94.00000  18.67898   2.63885
 96  95.00000  18.56079   2.73042
 97  96.00000  18.43582   2.82347
 98  97.00000  18.30407   2.91798



  Saga 34/7-4                             

 WELL # 25 WITH  25 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.11123   0.40181
  2   1.00000   0.25486   0.36058
  3   2.00000   0.61571   0.32157
  4   3.00000   0.97130   0.28500
  5   4.00000   1.32166   0.25120
  6   5.00000   1.66676   0.22060
  7   6.00000   2.00662   0.19383
  8   7.00000   2.34123   0.17171
  9   8.00000   2.67060   0.15520
 10   9.00000   2.99471   0.14517
 11  10.00000   3.31359   0.14196
 12  11.00000   3.62721   0.14506
 13  12.00000   3.93559   0.15323
 14  13.00000   4.23873   0.16497
 15  14.00000   4.53661   0.17892
 16  15.00000   4.82925   0.19403
 17  16.00000   5.11665   0.20957
 18  17.00000   5.39880   0.22500
 19  18.00000   5.67570   0.23998
 20  19.00000   5.94735   0.25425
 21  20.00000   6.21376   0.26765
 22  21.00000   6.47492   0.28005
 23  22.00000   6.73084   0.29138
 24  23.00000   6.98151   0.30156
 25  24.00000   7.22693   0.31055
 26  25.00000   7.46711   0.31833
 27  26.00000   7.70204   0.32488
 28  27.00000   7.93172   0.33019
 29  28.00000   8.15616   0.33426
 30  29.00000   8.37535   0.33709
 31  30.00000   8.58929   0.33870
 32  31.00000   8.79799   0.33911
 33  32.00000   9.00144   0.33834
 34  33.00000   9.19965   0.33643
 35  34.00000   9.39260   0.33343
 36  35.00000   9.58032   0.32940
 37  36.00000   9.76278   0.32440
 38  37.00000   9.94000   0.31852
 39  38.00000  10.11197   0.31188
 40  39.00000  10.27870   0.30461
 41  40.00000  10.44018   0.29688
 42  41.00000  10.59642   0.28891
 43  42.00000  10.74740   0.28093
 44  43.00000  10.89314   0.27328
 45  44.00000  11.03364   0.26631
 46  45.00000  11.16889   0.26046
 47  46.00000  11.29889   0.25623
 48  47.00000  11.42364   0.25413
 49  48.00000  11.54315   0.25470
 50  49.00000  11.65741   0.25840
 51  50.00000  11.76643   0.26561
 52  51.00000  11.87020   0.27656
 53  52.00000  11.96872   0.29134
 54  53.00000  12.06200   0.30990
 55  54.00000  12.15003   0.33209
 56  55.00000  12.23281   0.35771
 57  56.00000  12.31035   0.38654
 58  57.00000  12.38264   0.41834
 59  58.00000  12.44969   0.45290
 60  59.00000  12.51149   0.49006
 61  60.00000  12.56804   0.52963
 62  61.00000  12.61934   0.57150
 63  62.00000  12.66540   0.61554
 64  63.00000  12.70621   0.66167
 65  64.00000  12.74178   0.70980
 66  65.00000  12.77210   0.75986
 67  66.00000  12.79717   0.81180
 68  67.00000  12.81700   0.86558
 69  68.00000  12.83158   0.92115
 70  69.00000  12.84092   0.97848
 71  70.00000  12.84500   1.03755
 72  71.00000  12.84384   1.09833
 73  72.00000  12.83744   1.16079
 74  73.00000  12.82579   1.22492
 75  74.00000  12.80889   1.29071
 76  75.00000  12.78675   1.35815
 77  76.00000  12.75935   1.42721
 78  77.00000  12.72672   1.49789
 79  78.00000  12.68883   1.57019
 80  79.00000  12.64570   1.64408
 81  80.00000  12.59733   1.71958
 82  81.00000  12.54370   1.79666
 83  82.00000  12.48484   1.87533
 84  83.00000  12.42072   1.95559
 85  84.00000  12.35136   2.03741
 86  85.00000  12.27675   2.12081
 87  86.00000  12.19689   2.20578
 88  87.00000  12.11179   2.29231
 89  88.00000  12.02145   2.38041
 90  89.00000  11.92585   2.47006
 91  90.00000  11.82501   2.56128
 92  91.00000  11.71892   2.65405
 93  92.00000  11.60759   2.74837
 94  93.00000  11.49101   2.84424
 95  94.00000  11.36918   2.94167
 96  95.00000  11.24211   3.04064
 97  96.00000  11.10979   3.14116
 98  97.00000  10.97223   3.24323



  Saga 34/7-15s                           

 WELL # 26 WITH  33 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.61007   0.41152
  2   1.00000   0.76963   0.38025
  3   2.00000   0.93214   0.35056
  4   3.00000   1.09761   0.32253
  5   4.00000   1.26604   0.29626
  6   5.00000   1.43742   0.27187
  7   6.00000   1.61177   0.24952
  8   7.00000   1.78907   0.22936
  9   8.00000   1.96933   0.21158
 10   9.00000   2.15255   0.19638
 11  10.00000   2.33873   0.18392
 12  11.00000   2.52786   0.17432
 13  12.00000   2.71996   0.16761
 14  13.00000   2.91501   0.16368
 15  14.00000   3.11302   0.16230
 16  15.00000   3.31399   0.16314
 17  16.00000   3.51791   0.16577
 18  17.00000   3.72480   0.16978
 19  18.00000   3.93464   0.17474
 20  19.00000   4.14744   0.18031
 21  20.00000   4.36320   0.18616
 22  21.00000   4.58192   0.19206
 23  22.00000   4.80360   0.19779
 24  23.00000   5.02823   0.20320
 25  24.00000   5.25583   0.20816
 26  25.00000   5.48638   0.21257
 27  26.00000   5.71989   0.21636
 28  27.00000   5.95636   0.21946
 29  28.00000   6.19578   0.22183
 30  29.00000   6.43817   0.22344
 31  30.00000   6.68351   0.22427
 32  31.00000   6.93181   0.22431
 33  32.00000   7.18307   0.22355
 34  33.00000   7.43729   0.22201
 35  34.00000   7.69446   0.21969
 36  35.00000   7.95460   0.21663
 37  36.00000   8.21769   0.21286
 38  37.00000   8.48374   0.20844
 39  38.00000   8.75275   0.20343
 40  39.00000   9.02471   0.19793
 41  40.00000   9.29964   0.19205
 42  41.00000   9.57752   0.18594
 43  42.00000   9.85836   0.17978
 44  43.00000  10.14216   0.17382
 45  44.00000  10.42892   0.16836
 46  45.00000  10.71864   0.16374
 47  46.00000  11.01131   0.16038
 48  47.00000  11.30695   0.15872
 49  48.00000  11.60554   0.15919
 50  49.00000  11.90709   0.16219
 51  50.00000  12.21160   0.16800
 52  51.00000  12.51906   0.17674
 53  52.00000  12.82949   0.18843
 54  53.00000  13.14287   0.20295
 55  54.00000  13.45921   0.22012
 56  55.00000  13.77851   0.23975
 57  56.00000  14.10077   0.26164
 58  57.00000  14.42598   0.28561
 59  58.00000  14.75416   0.31149
 60  59.00000  15.08529   0.33916
 61  60.00000  15.41938   0.36851
 62  61.00000  15.75643   0.39945
 63  62.00000  16.09643   0.43191
 64  63.00000  16.43940   0.46582
 65  64.00000  16.78532   0.50114
 66  65.00000  17.13420   0.53783
 67  66.00000  17.48604   0.57585
 68  67.00000  17.84084   0.61518
 69  68.00000  18.19860   0.65579
 70  69.00000  18.55931   0.69767
 71  70.00000  18.92299   0.74080
 72  71.00000  19.28962   0.78516
 73  72.00000  19.65921   0.83075
 74  73.00000  20.03176   0.87755
 75  74.00000  20.40726   0.92555
 76  75.00000  20.78573   0.97475
 77  76.00000  21.16715   1.02515
 78  77.00000  21.55153   1.07673
 79  78.00000  21.93887   1.12949
 80  79.00000  22.32917   1.18343
 81  80.00000  22.72242   1.23854
 82  81.00000  23.11864   1.29483
 83  82.00000  23.51781   1.35228
 84  83.00000  23.91994   1.41089
 85  84.00000  24.32503   1.47067
 86  85.00000  24.73307   1.53160
 87  86.00000  25.14408   1.59370
 88  87.00000  25.55804   1.65695
 89  88.00000  25.97496   1.72135
 90  89.00000  26.39484   1.78692
 91  90.00000  26.81768   1.85363
 92  91.00000  27.24348   1.92149
 93  92.00000  27.67223   1.99051
 94  93.00000  28.10395   2.06067
 95  94.00000  28.53862   2.13199
 96  95.00000  28.97625   2.20445
 97  96.00000  29.41684   2.27806
 98  97.00000  29.86038   2.35281



  Total (UK) 3/25-1                       

 WELL # 27 WITH  32 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.27615   1.79221
  2   1.00000  -0.28836   1.73514
  3   2.00000  -0.29531   1.67899
  4   3.00000  -0.29702   1.62376
  5   4.00000  -0.29346   1.56945
  6   5.00000  -0.28465   1.51606
  7   6.00000  -0.27058   1.46360
  8   7.00000  -0.25126   1.41206
  9   8.00000  -0.22668   1.36145
 10   9.00000  -0.19684   1.31177
 11  10.00000  -0.16175   1.26302
 12  11.00000  -0.12141   1.21520
 13  12.00000  -0.07580   1.16832
 14  13.00000  -0.02494   1.12239
 15  14.00000   0.03117   1.07740
 16  15.00000   0.09254   1.03335
 17  16.00000   0.15917   0.99026
 18  17.00000   0.23105   0.94813
 19  18.00000   0.30819   0.90696
 20  19.00000   0.39059   0.86676
 21  20.00000   0.47824   0.82753
 22  21.00000   0.57115   0.78929
 23  22.00000   0.66931   0.75203
 24  23.00000   0.77273   0.71578
 25  24.00000   0.88140   0.68053
 26  25.00000   0.99533   0.64631
 27  26.00000   1.11452   0.61312
 28  27.00000   1.23896   0.58098
 29  28.00000   1.36866   0.54991
 30  29.00000   1.50362   0.51992
 31  30.00000   1.64383   0.49103
 32  31.00000   1.78930   0.46327
 33  32.00000   1.94002   0.43667
 34  33.00000   2.09600   0.41126
 35  34.00000   2.25723   0.38706
 36  35.00000   2.42372   0.36412
 37  36.00000   2.59547   0.34247
 38  37.00000   2.77247   0.32216
 39  38.00000   2.95473   0.30323
 40  39.00000   3.14225   0.28573
 41  40.00000   3.33502   0.26970
 42  41.00000   3.53304   0.25518
 43  42.00000   3.73633   0.24220
 44  43.00000   3.94487   0.23079
 45  44.00000   4.15866   0.22093
 46  45.00000   4.37771   0.21261
 47  46.00000   4.60202   0.20578
 48  47.00000   4.83158   0.20036
 49  48.00000   5.06640   0.19624
 50  49.00000   5.30647   0.19330
 51  50.00000   5.55181   0.19138
 52  51.00000   5.80239   0.19033
 53  52.00000   6.05823   0.18997
 54  53.00000   6.31933   0.19015
 55  54.00000   6.58569   0.19071
 56  55.00000   6.85730   0.19151
 57  56.00000   7.13416   0.19242
 58  57.00000   7.41629   0.19332
 59  58.00000   7.70367   0.19412
 60  59.00000   7.99630   0.19472
 61  60.00000   8.29419   0.19505
 62  61.00000   8.59734   0.19505
 63  62.00000   8.90574   0.19467
 64  63.00000   9.21940   0.19386
 65  64.00000   9.53831   0.19261
 66  65.00000   9.86248   0.19087
 67  66.00000  10.19191   0.18865
 68  67.00000  10.52659   0.18593
 69  68.00000  10.86653   0.18271
 70  69.00000  11.21173   0.17902
 71  70.00000  11.56218   0.17486
 72  71.00000  11.91788   0.17028
 73  72.00000  12.27884   0.16533
 74  73.00000  12.64506   0.16008
 75  74.00000  13.01654   0.15462
 76  75.00000  13.39327   0.14907
 77  76.00000  13.77525   0.14359
 78  77.00000  14.16250   0.13837
 79  78.00000  14.55499   0.13367
 80  79.00000  14.95275   0.12978
 81  80.00000  15.35576   0.12704
 82  81.00000  15.76402   0.12581
 83  82.00000  16.17755   0.12643
 84  83.00000  16.59632   0.12921
 85  84.00000  17.02036   0.13432
 86  85.00000  17.44965   0.14184
 87  86.00000  17.88420   0.15172
 88  87.00000  18.32400   0.16385
 89  88.00000  18.76906   0.17807
 90  89.00000  19.21937   0.19419
 91  90.00000  19.67494   0.21206
 92  91.00000  20.13577   0.23154
 93  92.00000  20.60185   0.25249
 94  93.00000  21.07319   0.27482
 95  94.00000  21.54978   0.29845
 96  95.00000  22.03163   0.32330
 97  96.00000  22.51874   0.34933
 98  97.00000  23.01110   0.37648


                                                       N      SD     LOWEST  AVERAGE HIGHEST

   1  240  Elphidium clavatum                          6   1.31798    3.392   0.000  -3.659   2.238
   2   77  Elphidium spp.                             16   1.08086    6.202   1.000  -3.714   2.238
   3  228  Cassidulina teretis                        20   0.70649    5.929   2.000  -1.593   2.238
   4  338  Bulimina marginata                          7   0.97627    5.982   3.000  -0.327   2.238
   5    1  Neogloboquadrina pachyderma                15   1.24055    9.611   4.000  -1.657   2.238
   6   31  Cibicidoides scaldisensis                  11   0.90385    8.068   5.000  -1.680   2.238
   7  171  Buccella frigida                            9   1.57814   11.166   6.000  -0.747   2.238
   8  270  Cibicidoides grossa                        17   0.92640   10.243   7.000   0.206   2.238
   9  328  Ammonia beccarii                            6   1.79994   12.804   8.000   1.078   2.238
  10  181  Cibicidoides dutemplei                      8   1.43645   16.265   9.000   2.158   2.238
  11  316  Trifarina fluens                            9   2.32230   19.466  10.000   0.279   2.238
  12    4  Globorotalia inflata                       12   1.37628   19.419  11.000   2.843   2.238
  13  159  Cibicidoides grossa LCO                     7   1.34223   16.266  12.000   6.853   2.238
  14   23  Sigmoilopsis schlumbergeri                 18   1.49820   18.461  13.000   5.326   2.238
  15  266  Globorotalia puncticulata                   9   1.07950   19.543  14.000  11.719   2.238
  16  269  Neogloboquadrina atlantica                 16   1.08658   22.320  15.000  -0.056   2.238
  17    6  Neogloboquadrina acostaensis                6   0.44912   19.953  16.000  14.697   2.238
  18  330  Cibicidoides pachyderma                     6   2.87915   27.867  17.000   4.881   2.238
  19   81  Globoquadrina venezuelana                   7   0.83913   43.055  18.000  20.277   2.238
  20   91  Radiolarians/diatoms flood                 13   1.60387   30.046  19.000  15.488   2.238
  21  361  Sumatradinium spp.                          6   2.70757   31.597  20.000  16.133   2.238
  22  219  Martinotiella cylindrica                   13   2.40076   31.336  21.000   9.791   2.238
  23  207  NS Log G                                   11   1.98829   35.306  22.000  18.547   2.238
  24  285  Caucasina elongata                          7   1.79153   34.428  23.000  20.302   2.238
  25   15  Globigerina praebulloides                  18   3.03519   50.144  24.000  19.591   2.238
  26  334  Ehrenbergina variabilis                     6   1.76355   30.587  25.000  20.491   2.238
  27  236  G. ex.gr. praescitula zealandica            9   1.44084   34.348  26.000  19.511   2.238
  28  282  Uvigerina ex.gr. semiornata                 7   1.76040   36.643  27.000  21.835   2.238
  29  125  Neogloboquadrina continuosa                 7   2.01070   34.305  28.000  19.279   2.238
  30  362  Cannosphaeropsis utinensis                  7   1.79016   29.085  29.000  18.364   2.238
  31   17  Asterigerina gurichi                       15   1.89217   45.478  30.000  16.999   2.238
  32  123  Globigerinoides trilobus                    6   1.03211   29.978  31.000  23.177   2.238
  33  138  Tenuitella angustiumbilicata                8   3.96533   54.626  32.000  22.926   2.238
  34  233  Catapsydrax unicavus                        6   1.45765   42.222  33.000  22.417   2.238
  35  412  Flat rads + sponge spicules                 6   0.25910   33.642  34.000  30.800   2.238
  36    3  Deflandrea phosphoritica                    7   1.62289   43.309  35.000  31.673   2.238
  37    7  Areoligera semicirculata                    8   3.20955   51.346  36.000  33.071   2.238
  38   41  Wetzelliella symmetrica                     7   3.01629   53.583  37.000  34.173   2.238
  39   20  Gyroidina girardana                         8   1.96789   47.619  38.000  23.742   2.238
  40   25  Coarse agglutinated spp.                   25   2.44032   52.636  39.000  20.162   2.238
  41   97  Cyclammina placenta                        23   3.01986   54.000  40.000  20.329   2.238
  42  182  Spirosigmoilinella compressa               19   1.26029   50.023  41.000  36.004   2.238
  43  183  Cyclammina rotundidorsata                  10   2.84475   57.684  42.000  28.592   2.238
  44   24  Turrilina alsatica                         13   2.71379   54.469  43.000  30.608   2.238
  45  302  Cenosphaera spp. (spheres)                  8   1.02116   48.259  44.000  39.845   2.238
  46  262  Karreriella horrida                        13   3.53124   62.899  45.000  33.284   2.238
  47  198  Glomospirella biedae                        9   2.63757   58.800  46.000  37.779   2.238
